Dates,EMB US Equity,GLD US Equity,TLT US Equity,IYR US Equity,IGIB US Equity,IJH US Equity
2008/3/4,0.001444416,0.718539026,0.058751711,0.057471668,0.006236132,0.157557047
2008/3/5,0.001416447,0.722423664,0.058451219,0.056006929,0.006069956,0.155631786
2008/3/6,0.00143516,0.723875605,0.060609528,0.054754657,0.006536072,0.152788978
2008/3/7,0.001439449,0.723702564,0.05994453,0.056497682,0.00655337,0.151862405
2008/3/10,0.001433167,0.727003529,0.059558608,0.057027316,0.00654268,0.148434701
2008/3/11,0.001423603,0.720987753,0.059363902,0.059600368,0.00645202,0.152172355
2008/3/12,0.001416446,0.72462265,0.055520565,0.061610466,0.00644359,0.150386284
2008/3/13,0.001389499,0.722304567,0.054167312,0.065929665,0.006316207,0.149892749
2008/3/14,0.001402067,0.729421514,0.05542152,0.059222894,0.006356182,0.148175823
2008/3/17,0.001391977,0.740713538,0.052584698,0.055322913,0.00635189,0.143634984
2008/3/18,0.001430577,0.73709776,0.050872899,0.051558652,0.006494196,0.152545917
2008/3/19,0.001495377,0.725161896,0.051848709,0.059393464,0.00676837,0.155332184
2008/3/20,0.0015414,0.709507289,0.056544501,0.063156261,0.006982164,0.162268385
2008/3/21,0.0015414,0.709507289,0.056544501,0.063156261,0.006982164,0.162268385
2008/3/24,0.001552495,0.712512419,0.043064691,0.067155934,0.007004149,0.168710313
2008/3/25,0.001518019,0.718440194,0.038778144,0.06799607,0.006885788,0.166381785
2008/3/26,0.001513981,0.723368588,0.038437347,0.066262635,0.00683241,0.163585039
2008/3/27,0.001504556,0.725564686,0.037944332,0.064986908,0.006803248,0.16319627
2008/3/28,0.00151952,0.721745657,0.037331322,0.06887541,0.006908842,0.163619249
2008/3/31,0.001519937,0.710603363,0.045054584,0.070963733,0.006903318,0.164955065
2008/4/1,0.001511968,0.682972511,0.063931091,0.074866609,0.007247577,0.169470244
2008/4/2,0.001474816,0.682572391,0.069529402,0.072108465,0.007035252,0.167279674
2008/4/3,0.001458405,0.67557275,0.069195108,0.080922615,0.0069693,0.165881822
2008/4/4,0.001451772,0.676598268,0.071336582,0.078251607,0.006942919,0.165418853
2008/4/7,0.001467435,0.689029188,0.070167587,0.065171081,0.006995723,0.167168986
2008/4/8,0.001859361,0.691961526,0.062907691,0.066209234,0.007467479,0.169594708
2008/4/9,0.001841562,0.700120014,0.062958849,0.062560134,0.007437356,0.165082087
2008/4/10,0.001855465,0.699640647,0.060634599,0.06225526,0.007453218,0.16816081
2008/4/11,0.001868537,0.700203505,0.061406631,0.062884369,0.007515961,0.166120997
2008/4/14,0.00187581,0.701260687,0.060566284,0.062282709,0.007526062,0.166488448
2008/4/15,0.001868967,0.702162147,0.061941325,0.05988973,0.007852737,0.166285094
2008/4/16,0.001831207,0.699445007,0.061043099,0.062887576,0.007651906,0.167141205
2008/4/17,0.001835241,0.69653511,0.062152757,0.064345545,0.007674004,0.167457343
2008/4/18,0.001859718,0.692523519,0.058994937,0.066424674,0.007793932,0.17240322
2008/4/21,0.001830593,0.678963808,0.066686059,0.073512647,0.007680182,0.171326711
2008/4/22,0.001868059,0.673986364,0.067684644,0.077150481,0.007858199,0.171452252
2008/4/23,0.001901454,0.666155192,0.068398402,0.080178763,0.008004202,0.175361987
2008/4/24,0.001966555,0.651264199,0.069107604,0.086937835,0.00823755,0.182486256
2008/4/25,0.001933243,0.641546619,0.068691008,0.087372281,0.008086758,0.192370091
2008/4/28,0.001943434,0.648993455,0.065119531,0.087614558,0.008193893,0.18813513
2008/4/29,0.001993941,0.6396939,0.068154068,0.089826479,0.008421077,0.191910535
2008/4/30,0.002001409,0.644284496,0.066269824,0.087887396,0.008826959,0.190729916
2008/5/1,0.002043052,0.639258648,0.066844338,0.084843398,0.00899474,0.198015825
2008/5/2,0.002039586,0.640010788,0.065618102,0.086613398,0.00892224,0.196795884
2008/5/5,0.002011851,0.644175268,0.065836286,0.084707012,0.008821739,0.194447845
2008/5/6,0.001994635,0.6466255,0.065248239,0.083374405,0.008722921,0.194034301
2008/5/7,0.001993974,0.648175972,0.065974451,0.081299728,0.008770031,0.193785844
2008/5/8,0.002344638,0.645519521,0.06875927,0.082925703,0.009015198,0.191435669
2008/5/9,0.002356415,0.649907616,0.069339296,0.07836403,0.009059588,0.190973055
2008/5/12,0.002369744,0.651267068,0.067206167,0.075435676,0.009099232,0.194622114
2008/5/13,0.002393437,0.64619103,0.067189063,0.077206162,0.009155845,0.197864464
2008/5/14,0.002400179,0.640838279,0.067908637,0.078662132,0.009195232,0.200995541
2008/5/15,0.0023559,0.640215887,0.070608936,0.078610039,0.009047848,0.19916139
2008/5/16,0.002324607,0.644803749,0.071247928,0.076123563,0.008882128,0.196618026
2008/5/19,0.002324602,0.646771,0.070628903,0.075868954,0.008896984,0.195509556
2008/5/20,0.002322296,0.656079935,0.06591293,0.071990041,0.008888178,0.194806621
2008/5/21,0.002313562,0.661104024,0.065666518,0.07093004,0.008845194,0.191140662
2008/5/22,0.002313927,0.664772705,0.061983653,0.069905184,0.00880555,0.192218981
2008/5/23,0.002312364,0.665038179,0.064885186,0.069035176,0.009194481,0.189534614
2008/5/26,0.002312364,0.665038179,0.064885186,0.069035176,0.009194481,0.189534614
2008/5/27,0.002344292,0.661180558,0.065413839,0.067777474,0.009266644,0.194017192
2008/5/28,0.00234289,0.659871748,0.063823208,0.069941137,0.009230571,0.194790445
2008/5/29,0.002402272,0.665537645,0.064112316,0.055068846,0.009495821,0.203383101
2008/5/30,0.002747776,0.659080099,0.066713517,0.054537289,0.009314164,0.207607155
2008/6/2,0.00271688,0.657411862,0.067905881,0.060421532,0.00924043,0.202303416
2008/6/3,0.002738619,0.653436825,0.068123961,0.063095831,0.009304299,0.203300466
2008/6/4,0.002723164,0.647773696,0.067109898,0.067425738,0.009226038,0.205741467
2008/6/5,0.00271611,0.645817108,0.063567379,0.069068933,0.009206532,0.209623939
2008/6/6,0.00267204,0.653872615,0.0615727,0.074905009,0.009088916,0.197888721
2008/6/9,0.002696645,0.651943957,0.062139674,0.074474952,0.009125139,0.199619634
2008/6/10,0.002747821,0.649054172,0.06215966,0.070986588,0.009310804,0.205740954
2008/6/11,0.002731986,0.656078281,0.06058221,0.068711442,0.009640982,0.2022551
2008/6/12,0.002711326,0.652237555,0.060534213,0.073160022,0.009564071,0.201792812
2008/6/13,0.002675867,0.64630776,0.064443765,0.074322549,0.009454078,0.202795981
2008/6/16,0.002628875,0.645542871,0.065514304,0.075299484,0.009680116,0.201334349
2008/6/17,0.002579725,0.646427443,0.065237151,0.072378497,0.009511501,0.203865683
2008/6/18,0.002573838,0.646923267,0.067042977,0.071470346,0.009520776,0.202468796
2008/6/19,0.00256383,0.649381697,0.064169274,0.070920673,0.009452729,0.203511798
2008/6/20,0.002551665,0.652060971,0.063278886,0.073934584,0.009427307,0.198746586
2008/6/23,0.002575188,0.658198287,0.057457655,0.071317976,0.009526605,0.20092429
2008/6/24,0.002604098,0.669098603,0.046696351,0.071745296,0.009637404,0.200218248
2008/6/25,0.002591637,0.665179911,0.0471462,0.075331153,0.009577779,0.200173321
2008/6/26,0.002547718,0.679336456,0.045764761,0.071008742,0.009456288,0.191886035
2008/6/27,0.002851191,0.692630319,0.040612302,0.069285748,0.009331995,0.185288445
2008/6/30,0.002837911,0.687763479,0.048969376,0.067318693,0.009241844,0.183868696
2008/7/1,0.002766343,0.685896654,0.052415298,0.068652056,0.009105175,0.181164473
2008/7/2,0.002747731,0.698511962,0.049618946,0.066074673,0.00900185,0.174044838
2008/7/3,0.002775517,0.697737698,0.051027803,0.065422904,0.009086514,0.173949563
2008/7/4,0.002775517,0.697737698,0.051027803,0.065422904,0.009086514,0.173949563
2008/7/7,0.002802206,0.69725469,0.051643003,0.065178179,0.009171897,0.173950024
2008/7/8,0.002797198,0.692693959,0.05283912,0.064961566,0.009175752,0.177532405
2008/7/9,0.002783018,0.695022747,0.055191309,0.061903197,0.009177144,0.175922585
2008/7/10,0.002734774,0.700171797,0.055287193,0.060289489,0.009009211,0.172507537
2008/7/11,0.00256682,0.712904984,0.049787947,0.065618709,0.008368558,0.160752982
2008/7/14,0.00256746,0.713993522,0.046563833,0.07031375,0.008395826,0.158165609
2008/7/15,0.002574915,0.718225645,0.04366588,0.069868866,0.008440578,0.157224117
2008/7/16,0.002590956,0.71034731,0.043182813,0.07332804,0.008462042,0.16208884
2008/7/17,0.002590607,0.70695725,0.045494133,0.077869511,0.008402867,0.158685633
2008/7/18,0.002584095,0.704626524,0.051697586,0.074980247,0.008359248,0.157752299
2008/7/21,0.002545691,0.702726752,0.05539081,0.0749118,0.008218818,0.156206129
2008/7/22,0.002613494,0.694053619,0.058373555,0.073358073,0.008479211,0.163122049
2008/7/23,0.003032496,0.678912548,0.063405268,0.077629553,0.00873658,0.168283555
2008/7/24,0.003046388,0.689842569,0.062008131,0.071531255,0.008854334,0.164717322
2008/7/25,0.003069674,0.695028546,0.062229513,0.061065212,0.008851793,0.169755262
2008/7/28,0.003060183,0.69367394,0.066470299,0.06045572,0.008868285,0.167471572
2008/7/29,0.003070353,0.685595252,0.066252565,0.065169734,0.008846886,0.17106521
2008/7/30,0.003083449,0.678911743,0.065202962,0.06988454,0.009236827,0.173680478
2008/7/31,0.003101275,0.685761084,0.064511101,0.065007874,0.00931693,0.172301736
2008/8/1,0.003093574,0.685980032,0.063791352,0.065279166,0.009323057,0.172532819
2008/8/4,0.00318285,0.693032555,0.059734154,0.060734524,0.009552411,0.173763506
2008/8/5,0.003289377,0.683452349,0.060926568,0.060100836,0.009835226,0.182395644
2008/8/6,0.003264921,0.682646263,0.060214373,0.061002284,0.00977369,0.183098469
2008/8/7,0.003287869,0.682668527,0.062603213,0.060019979,0.009888503,0.181531908
2008/8/8,0.003323422,0.678525865,0.056397732,0.063039641,0.010005589,0.188707752
2008/8/11,0.00339593,0.665691327,0.057030852,0.068837208,0.010166152,0.194878531
2008/8/12,0.003451969,0.670298525,0.058400511,0.062175243,0.010745964,0.194927789
2008/8/13,0.00377886,0.668791036,0.06082141,0.060377848,0.010582943,0.195647904
2008/8/14,0.003822566,0.657993595,0.062613566,0.066546054,0.011103917,0.197920302
2008/8/15,0.003873534,0.651168006,0.0638859,0.070099316,0.011247391,0.199725854
2008/8/18,0.00386381,0.658756892,0.063924537,0.065579789,0.011223091,0.19665188
2008/8/19,0.003862465,0.665228297,0.06192866,0.06140518,0.011213565,0.196361833
2008/8/20,0.003876285,0.663912851,0.062267196,0.060631687,0.011591392,0.19772059
2008/8/21,0.003800898,0.668761195,0.061000124,0.062430631,0.011379293,0.192627859
2008/8/22,0.003817357,0.661481901,0.061108035,0.068451734,0.011416365,0.193724608
2008/8/25,0.003840908,0.664531112,0.060301863,0.068552086,0.011487946,0.191286086
2008/8/26,0.003826231,0.66558598,0.060225247,0.068696321,0.011515709,0.190150512
2008/8/27,0.00380484,0.662189258,0.059924125,0.071581475,0.011439799,0.191060502
2008/8/28,0.003767749,0.661143007,0.059239068,0.073467317,0.011297568,0.191085291
2008/8/29,0.003810489,0.663754517,0.05954807,0.070924109,0.01139477,0.190568045
2008/9/1,0.003810489,0.663754517,0.05954807,0.070924109,0.01139477,0.190568045
2008/9/2,0.003886738,0.65815281,0.061261004,0.071563071,0.011649227,0.19348715
2008/9/3,0.004336762,0.655861633,0.062428583,0.067415552,0.011841819,0.19811565
2008/9/4,0.004371961,0.65840202,0.063573458,0.066616363,0.011950317,0.195085881
2008/9/5,0.004742927,0.660588268,0.062515206,0.065365753,0.011894685,0.194893162
2008/9/8,0.004721613,0.656356995,0.062469762,0.06785412,0.01181476,0.196782749
2008/9/9,0.004897019,0.650430177,0.061954518,0.073946913,0.012298273,0.1964731
2008/9/10,0.005015576,0.629531829,0.068391377,0.080632497,0.012601128,0.203827592
2008/9/11,0.004998579,0.619579027,0.069951857,0.086555856,0.01254592,0.206368761
2008/9/12,0.004819941,0.621480331,0.07089228,0.087805565,0.012095394,0.202906489
2008/9/15,0.005131606,0.633619533,0.07508433,0.082708968,0.011958291,0.191497271
2008/9/16,0.005074179,0.627235737,0.075456992,0.084602516,0.011646091,0.195984484
2008/9/17,0.003763074,0.663141205,0.068724952,0.086364683,0.010242325,0.167763761
2008/9/18,0.003926081,0.652378939,0.068311364,0.087645846,0.010271801,0.177465969
2008/9/19,0.003517364,0.65746182,0.06220141,0.095102771,0.009767602,0.171949033
2008/9/22,0.003575431,0.676331695,0.063381803,0.089998441,0.009279459,0.157433172
2008/9/23,0.00361297,0.677894084,0.064676088,0.091727944,0.009157969,0.152930946
2008/9/24,0.003694315,0.669769225,0.068441459,0.096093647,0.009215513,0.15278584
2008/9/25,0.003668235,0.665921568,0.071290247,0.09505986,0.009167245,0.154892845
2008/9/26,0.003663132,0.666397771,0.069765509,0.097689274,0.008976778,0.153507535
2008/9/29,0.003488071,0.693470293,0.070232576,0.084681687,0.00874014,0.139387232
2008/9/30,0.003595336,0.681874244,0.070651235,0.087325284,0.009025409,0.147528493
2008/10/1,0.003568194,0.684925131,0.069033237,0.083101099,0.00892223,0.15045011
2008/10/2,0.003739781,0.692269078,0.07080934,0.074610726,0.009419892,0.149151183
2008/10/3,0.003800534,0.692801299,0.072737971,0.073698386,0.009524051,0.147437759
2008/10/6,0.003693798,0.700220111,0.072899478,0.073835612,0.009380146,0.139970855
2008/10/7,0.003590961,0.720309178,0.069094425,0.066416436,0.009309184,0.131279815
2008/10/8,0.003361778,0.733208241,0.062796447,0.067677422,0.008975524,0.123980588
2008/10/9,0.003359112,0.746303349,0.060644328,0.063535569,0.008816175,0.117341467
2008/10/10,0.003622169,0.724897638,0.062119097,0.078788676,0.008904129,0.121668291
2008/10/13,0.003648071,0.709590993,0.060928228,0.0829861,0.008899513,0.133947094
2008/10/14,0.00366939,0.71552731,0.061129645,0.078363324,0.009266046,0.132044284
2008/10/15,0.003700278,0.735549496,0.063599885,0.066335625,0.009434869,0.121379848
2008/10/16,0.003696892,0.715671991,0.065598578,0.074698716,0.009673988,0.130659834
2008/10/17,0.003739171,0.711375445,0.066851827,0.076517623,0.009939852,0.131576082
2008/10/20,0.003632745,0.708719077,0.064354644,0.077589922,0.009790705,0.135912907
2008/10/21,0.00379171,0.706148574,0.069833632,0.073631328,0.010185671,0.136409084
2008/10/22,0.003818344,0.707922199,0.075729416,0.064920246,0.010923336,0.13668646
2008/10/23,0.00370915,0.705680768,0.07807721,0.064378857,0.01138017,0.136773845
2008/10/24,0.003591669,0.717470229,0.07684085,0.058319102,0.011219292,0.132558858
2008/10/27,0.003638574,0.728515374,0.075092971,0.054229319,0.0113121,0.127211662
2008/10/28,0.003372225,0.717979693,0.070958225,0.062474457,0.010840742,0.134374659
2008/10/29,0.003376747,0.71583045,0.070190173,0.062737791,0.011194866,0.136669973
2008/10/30,0.003623894,0.70723795,0.069938412,0.062877525,0.011231248,0.14509097
2008/10/31,0.003855686,0.700143064,0.06965079,0.063765508,0.01143096,0.151153993
2008/11/3,0.004058396,0.704271523,0.067203664,0.059855243,0.011595488,0.153015685
2008/11/4,0.004028675,0.711878674,0.069195913,0.055071395,0.011206148,0.148619195
2008/11/5,0.004305179,0.716078203,0.073020924,0.046934813,0.011831141,0.14782974
2008/11/6,0.004372945,0.726869662,0.073396348,0.039245654,0.011993987,0.144121404
2008/11/7,0.004131532,0.724779662,0.070500235,0.042339949,0.011998315,0.146250306
2008/11/10,0.004235737,0.728823907,0.069043023,0.044210034,0.012307764,0.141379535
2008/11/11,0.00431359,0.730962747,0.068167168,0.042262815,0.012659433,0.141634246
2008/11/12,0.004450643,0.734198334,0.070926338,0.038559434,0.01297604,0.13888921
2008/11/13,0.004195168,0.718125922,0.063036171,0.057676239,0.012621883,0.144344616
2008/11/14,0.004239834,0.730839701,0.064397473,0.05147371,0.012769925,0.136279356
2008/11/17,0.004224833,0.731950236,0.064178586,0.051401523,0.01283514,0.135409682
2008/11/18,0.004113754,0.733454584,0.065264014,0.049402183,0.01290186,0.134863605
2008/11/19,0.004149892,0.743571756,0.068232076,0.043959604,0.01299892,0.127087751
2008/11/20,0.00398561,0.75399934,0.07158465,0.040607199,0.012904882,0.11691832
2008/11/21,0.003778862,0.757152416,0.071336122,0.040635554,0.01206902,0.115028026
2008/11/24,0.003738982,0.744594475,0.068053347,0.053466275,0.011880731,0.118266191
2008/11/25,0.00376872,0.723303098,0.070355077,0.071999533,0.011589896,0.118983677
2008/11/26,0.003822731,0.723403768,0.069463787,0.066332034,0.01171845,0.12525923
2008/11/27,0.003822731,0.723403768,0.069463787,0.066332034,0.01171845,0.12525923
2008/11/28,0.003780156,0.718276512,0.069120316,0.069812772,0.011562472,0.127447773
2008/12/1,0.00395073,0.73355207,0.06769346,0.059311082,0.012725518,0.12276714
2008/12/2,0.003918123,0.729471701,0.066854201,0.060834359,0.012786736,0.12613488
2008/12/3,0.004134642,0.728312591,0.067612809,0.056836507,0.012877351,0.1302261
2008/12/4,0.004160348,0.727623036,0.069937256,0.057857432,0.013016083,0.127405845
2008/12/5,0.004516576,0.724511801,0.065072242,0.058658472,0.013436012,0.133804896
2008/12/8,0.004291357,0.71707212,0.066203523,0.064104672,0.013218089,0.135110239
2008/12/9,0.004285169,0.715139562,0.068062618,0.067988831,0.013159169,0.131364651
2008/12/10,0.004045063,0.708909198,0.068447482,0.077705691,0.012817097,0.12807547
2008/12/11,0.004060376,0.722616609,0.07076079,0.066761946,0.012913463,0.122886816
2008/12/12,0.003947406,0.71337437,0.071310847,0.074567559,0.012693446,0.124106372
2008/12/15,0.003975641,0.721623989,0.071090621,0.071294004,0.012572822,0.119442923
2008/12/16,0.003884932,0.7183534,0.068583512,0.073642663,0.012914711,0.122620781
2008/12/17,0.003877511,0.723616968,0.068001148,0.069575494,0.012958587,0.121970292
2008/12/18,0.004399357,0.721151733,0.070478314,0.067946986,0.013954686,0.122068924
2008/12/19,0.004500253,0.71682803,0.071182775,0.06991147,0.014630824,0.122946648
2008/12/22,0.004530335,0.728118749,0.068527628,0.062365601,0.014677136,0.121780551
2008/12/23,0.004610392,0.72542789,0.069709038,0.063847442,0.015547958,0.120857281
2008/12/24,0.004574463,0.725857373,0.069738672,0.064283171,0.016142982,0.119403339
2008/12/25,0.004574463,0.725857373,0.069738672,0.064283171,0.016142982,0.119403339
2008/12/26,0.004635423,0.73045939,0.066609339,0.063785873,0.015895767,0.118614207
2008/12/29,0.004611706,0.738378818,0.066026912,0.056002544,0.015838247,0.119141773
2008/12/30,0.004918833,0.737393944,0.065273605,0.053261599,0.015689832,0.123462187
2008/12/31,0.00503952,0.740703398,0.063734904,0.049891406,0.0154297,0.125201071
2009/1/1,0.00503952,0.740703398,0.063734904,0.049891406,0.0154297,0.125201071
2009/1/2,0.005465815,0.740850996,0.062354172,0.046195329,0.016117756,0.129015931
2009/1/5,0.005562754,0.74055422,0.061200097,0.044011288,0.016603388,0.132068254
2009/1/6,0.004880787,0.735553675,0.061019485,0.051467777,0.016245892,0.130832383
2009/1/7,0.005090225,0.728835056,0.063987186,0.056480115,0.016102821,0.129504598
2009/1/8,0.005009186,0.726947878,0.060973673,0.064056012,0.015984627,0.127028624
2009/1/9,0.005159803,0.732464302,0.05924955,0.061097241,0.016332859,0.125696245
2009/1/12,0.005117702,0.727581243,0.06298802,0.061310084,0.01693941,0.126063541
2009/1/13,0.005175127,0.726367009,0.062060007,0.062437173,0.016949296,0.127011387
2009/1/14,0.005345814,0.73275707,0.064670004,0.05543986,0.017567518,0.124219733
2009/1/15,0.005258111,0.732774885,0.066365835,0.05368237,0.017378213,0.124540587
2009/1/16,0.005011512,0.736860291,0.063863876,0.052901964,0.0173072,0.124055157
2009/1/19,0.005011512,0.736860291,0.063863876,0.052901964,0.0173072,0.124055157
2009/1/20,0.004847013,0.754577163,0.066877625,0.039905013,0.017756108,0.116037078
2009/1/21,0.004765157,0.752446595,0.064995273,0.039090383,0.017520707,0.121181885
2009/1/22,0.004754302,0.76016794,0.063406361,0.037535854,0.017411234,0.116724309
2009/1/23,0.004562609,0.766020965,0.05958644,0.040932149,0.016836943,0.112060895
2009/1/26,0.004529577,0.765543637,0.057041256,0.043842599,0.016646927,0.112396004
2009/1/27,0.004572036,0.758459199,0.062693556,0.043844156,0.017019381,0.113411672
2009/1/28,0.00467974,0.746960224,0.061533558,0.051541712,0.017605507,0.11767926
2009/1/29,0.004609477,0.760379012,0.057089441,0.048877414,0.017522688,0.111521968
2009/1/30,0.004520735,0.767273787,0.055653881,0.048046428,0.017345236,0.107159933
2009/2/2,0.00439849,0.762544327,0.059679577,0.047271439,0.01782718,0.108278986
2009/2/3,0.004473878,0.760810632,0.059003271,0.048682778,0.017742792,0.109286649
2009/2/4,0.004360929,0.765654336,0.05765537,0.046088352,0.018191102,0.108049911
2009/2/5,0.004232906,0.77109824,0.0563633,0.042397576,0.01789869,0.108009287
2009/2/6,0.004262503,0.767737192,0.054418211,0.042346938,0.018178699,0.113056456
2009/2/9,0.004296231,0.76917528,0.052388997,0.042896761,0.018664146,0.112578585
2009/2/10,0.004282392,0.782353763,0.052227682,0.036892168,0.01831177,0.105932225
2009/2/11,0.004030592,0.792646799,0.050130736,0.035242357,0.017450361,0.100499155
2009/2/12,0.00381907,0.803061384,0.048300002,0.029922341,0.017015031,0.097882172
2009/2/13,0.003796178,0.805547491,0.046739411,0.030344038,0.017333548,0.096239334
2009/2/16,0.003796178,0.805547491,0.046739411,0.030344038,0.017333548,0.096239334
2009/2/17,0.003586158,0.814696852,0.045640457,0.031105294,0.016587368,0.088383871
2009/2/18,0.003528289,0.818915994,0.043338653,0.03268723,0.016460803,0.08506903
2009/2/19,0.003528434,0.81835742,0.043136177,0.034435938,0.016476044,0.084065986
2009/2/20,0.003414921,0.818130402,0.042639395,0.038052629,0.016094589,0.081668064
2009/2/23,0.003487893,0.823094206,0.042800078,0.035808519,0.016083039,0.078726265
2009/2/24,0.003634722,0.815980447,0.043191614,0.036591502,0.016676372,0.083925342
2009/2/25,0.003656981,0.819553345,0.042252805,0.032945648,0.016788764,0.084802457
2009/2/26,0.003662283,0.8210638,0.041914405,0.032466601,0.016983078,0.083909832
2009/2/27,0.003674431,0.822610216,0.041944148,0.030254216,0.017620247,0.083896741
2009/3/2,0.003717075,0.825960032,0.042934244,0.029220746,0.017781899,0.080386004
2009/3/3,0.003503733,0.824206831,0.041582069,0.031475651,0.018684497,0.08054722
2009/3/4,0.003473748,0.819843514,0.043056357,0.030965587,0.01923799,0.083422803
2009/3/5,0.003366564,0.824320216,0.045840722,0.030102963,0.019131858,0.077237677
2009/3/6,0.003331015,0.825703885,0.045461625,0.029702963,0.019156306,0.076644206
2009/3/9,0.003363139,0.821928108,0.045843485,0.032540228,0.019362323,0.076962717
2009/3/10,0.003402212,0.806168907,0.04476439,0.042892966,0.020006507,0.082765018
2009/3/11,0.003458062,0.808520107,0.046081071,0.040052578,0.020159324,0.081728858
2009/3/12,0.003415164,0.808966171,0.046300458,0.03808766,0.019724167,0.083506379
2009/3/13,0.003375773,0.805675818,0.045904164,0.043006078,0.019821867,0.0822163
2009/3/16,0.003422614,0.811084822,0.044435573,0.040217095,0.019775873,0.081064023
2009/3/17,0.003430518,0.805768192,0.043759986,0.042512348,0.020174154,0.084354802
2009/3/18,0.003329379,0.806962342,0.044140092,0.043071548,0.019574087,0.082922551
2009/3/19,0.00329507,0.814235773,0.044741528,0.037789974,0.019218968,0.080718687
2009/3/20,0.003294784,0.818456185,0.046623807,0.034293078,0.019004486,0.07832766
2009/3/23,0.003311881,0.809301902,0.046962375,0.036468513,0.019294352,0.084660977
2009/3/24,0.003356329,0.813328866,0.048030897,0.032389256,0.019266442,0.083628209
2009/3/25,0.003302996,0.815135681,0.046957851,0.03210569,0.019072562,0.08342522
2009/3/26,0.003281748,0.811914695,0.044848918,0.034439577,0.019095275,0.086419786
2009/3/27,0.003348036,0.813776715,0.04529589,0.032526098,0.019424832,0.085628428
2009/3/30,0.003341654,0.817079834,0.045755397,0.029990167,0.019914271,0.083918677
2009/3/31,0.003349267,0.814241982,0.045511269,0.031669288,0.019805707,0.085422487
2009/4/1,0.003307884,0.815473777,0.046261885,0.029240654,0.019631209,0.086084591
2009/4/2,0.003418731,0.807818234,0.046404285,0.03132718,0.020126297,0.090905273
2009/4/3,0.0034238,0.800055756,0.045627638,0.036005877,0.021812016,0.093074913
2009/4/6,0.003574236,0.797759629,0.046794646,0.035483099,0.022301379,0.094087011
2009/4/7,0.003533149,0.80273002,0.046663417,0.034833891,0.022073451,0.090166071
2009/4/8,0.003542183,0.79795547,0.046349007,0.037379634,0.023510131,0.091263574
2009/4/9,0.003517406,0.794235094,0.045700235,0.036647295,0.02405385,0.095846119
2009/4/10,0.003517406,0.794235094,0.045700235,0.036647295,0.02405385,0.095846119
2009/4/13,0.003545068,0.798105594,0.04551695,0.034008773,0.024117122,0.094706492
2009/4/14,0.003524565,0.797749704,0.046772515,0.034511286,0.024412961,0.093028969
2009/4/15,0.003816211,0.799999544,0.046239754,0.031003214,0.024805446,0.094135832
2009/4/16,0.003859202,0.791734852,0.04689446,0.033687205,0.025214446,0.098609836
2009/4/17,0.003919698,0.786055676,0.04692915,0.036729134,0.025430568,0.100935774
2009/4/20,0.004055154,0.791862607,0.047556562,0.036584236,0.025251452,0.094689988
2009/4/21,0.00403669,0.787713229,0.046872455,0.039234066,0.025312123,0.096831437
2009/4/22,0.004011879,0.786057443,0.047492499,0.040712047,0.025127701,0.096598431
2009/4/23,0.003926929,0.788753838,0.047203439,0.039749423,0.02490777,0.095458602
2009/4/24,0.003913974,0.787903928,0.046444958,0.040162299,0.024695311,0.09687953
2009/4/27,0.003897089,0.786517582,0.046932839,0.040432433,0.025288216,0.096931842
2009/4/28,0.003972322,0.782268112,0.048046764,0.041781286,0.025716761,0.098214755
2009/4/29,0.003933353,0.780847241,0.046740828,0.042914839,0.025525515,0.100038223
2009/4/30,0.004077892,0.779659778,0.046806885,0.042390876,0.026043801,0.101020769
2009/5/1,0.004077643,0.780331135,0.046313392,0.041653015,0.026148483,0.101476332
2009/5/4,0.004000446,0.779756261,0.04507197,0.041832979,0.025668455,0.10366989
2009/5/5,0.004097914,0.780110888,0.044521911,0.041612341,0.026109555,0.103547391
2009/5/6,0.004077936,0.782108545,0.043888864,0.040444045,0.025922812,0.103557798
2009/5/7,0.004356022,0.78481017,0.045773449,0.037172151,0.026259752,0.101628457
2009/5/8,0.004324261,0.779705188,0.045312638,0.041033947,0.026079872,0.103544095
2009/5/11,0.004349998,0.78301175,0.046300991,0.037517148,0.026499167,0.102320945
2009/5/12,0.00427734,0.784815298,0.045363277,0.038899847,0.026364558,0.10027968
2009/5/13,0.004476631,0.787854621,0.045773234,0.039635138,0.026384299,0.095876077
2009/5/14,0.004460433,0.787683846,0.046440885,0.037898378,0.02639596,0.097120497
2009/5/15,0.004464171,0.795747722,0.046635475,0.029536994,0.026672833,0.096942804
2009/5/18,0.004518542,0.793005526,0.045420465,0.028752945,0.026831328,0.101471194
2009/5/19,0.004506654,0.792089527,0.044830429,0.030753271,0.026725106,0.101095013
2009/5/20,0.004409498,0.788446388,0.045150698,0.036899839,0.026590695,0.098502883
2009/5/21,0.004618776,0.793044414,0.043075366,0.036966185,0.026152909,0.09614235
2009/5/22,0.004984939,0.79592347,0.043626932,0.035293454,0.025888532,0.094282674
2009/5/25,0.004984939,0.79592347,0.043626932,0.035293454,0.025888532,0.094282674
2009/5/26,0.005228168,0.79547643,0.042056162,0.032847078,0.026056485,0.098335677
2009/5/27,0.005262735,0.79605563,0.043585744,0.031769628,0.026086807,0.097239456
2009/5/28,0.005202111,0.793960768,0.046053512,0.031334495,0.026378065,0.097071049
2009/5/29,0.005276362,0.793454968,0.046250629,0.031631139,0.026591785,0.096795117
